baseMean log2FoldChange lfcSE stat pvalue padj Ascl1_motif
1700102P08Rik 0.978842184267758 -1.80083564415137 2.18536695057154 -0.824042682479659 0.409915306143151 NA 0
1700104L18Rik 0 NA NA NA NA NA 0
1700105P06Rik 0.0592751597091447 0 5.26764854491342 0 1 NA 0
1700106J16Rik 0 NA NA NA NA NA 0
1700108F19Rik 0 NA NA NA NA NA 0
1700108J01Rik 0 NA NA NA NA NA 0
1700109G14Rik 0 NA NA NA NA NA 0
1700109G15Rik 0 NA NA NA NA NA 0
1700109H08Rik 0.153894082898628 1.51674739119684 5.23619387599367 0.289666010678225 0.772071761535973 NA 0
1700109I08Rik 0 NA NA NA NA NA 0
1700109K24Rik 0.310770700054778 1.52228075764965 5.23580765332063 0.290744209574658 0.771246957076423 NA 0
1700110C19Rik 0 NA NA NA NA NA 0
1700110I01Rik 0 NA NA NA NA NA 0
1700110I07Rik 0 NA NA NA NA NA 0
1700110K17Rik 0 NA NA NA NA NA 0
1700111N16Rik 0 NA NA NA NA NA 0
1700112E06Rik 0 NA NA NA NA NA 0
1700112H15Rik 0 NA NA NA NA NA 0
1700112J05Rik 0 NA NA NA NA NA 0
1700112J16Rik 0 NA NA NA NA NA 0
1700113A16Rik 6.78234621452304 0.292069391535202 0.624469706643538 0.467707862251711 0.639993517859536 0.886040221051207 0
1700113B09Rik 0 NA NA NA NA NA 0
1700113H08Rik 0 NA NA NA NA NA 0
1700116B05Rik 0 NA NA NA NA NA 0
1700119H24Rik 0 NA NA NA NA NA 0
1700120C14Rik 0.663493793917014 -0.319475765695166 3.43514386919894 -0.0930021500874333 0.925901853104982 NA 0
1700120E14Rik 0 NA NA NA NA NA 0
1700120G07Rik 0 NA NA NA NA NA 0
1700120K04Rik 0.14786707698512 1.57789196215261 5.23200567200162 0.301584528204258 0.762968803849954 NA 0
1700121L16Rik 0 NA NA NA NA NA 0
1700121N20Rik 0 NA NA NA NA NA 0
1700122C19Rik 0 NA NA NA NA NA 0
1700122O11Rik 0 NA NA NA NA NA 0
1700123I01Rik 0.465672986477022 0 5.267648544819 0 1 NA 0
1700123J17Rik 0 NA NA NA NA NA 0
1700123K08Rik 0 NA NA NA NA NA 0
1700123L14Rik 0 NA NA NA NA NA 0
1700123M08Rik 0.397661952815875 -1.25219042562832 5.23219874708103 -0.239323941264061 0.810854402283425 NA 0
1700123O12Rik 0 NA NA NA NA NA 0
1700123O20Rik 26.6583375578952 -0.357128329208222 0.297473069384401 -1.20054003526193 0.229929673763257 0.560463981026955 0
1700123O21Rik 0 NA NA NA NA NA 0
1700124L16Rik 1.10283501265799 -0.311235441602712 1.87206145370026 -0.166252791000816 0.86795801625035 NA 0
1700125G02Rik 0 NA NA NA NA NA 0
1700125G22Rik 0 NA NA NA NA NA 0
1700125H03Rik 0.238919651684688 -2.76333019451705 5.20138684305587 -0.531267963313716 0.595233102448302 NA 0
1700125H20Rik 0 NA NA NA NA NA 0
1700126H18Rik 0 NA NA NA NA NA 0
1700128A07Rik 0 NA NA NA NA NA 0
1700128F08Rik 0 NA NA NA NA NA 0
1700129C05Rik 0 NA NA NA NA NA 0
1810006J02Rik 0 NA NA NA NA NA 0
1810007C17Rik 0 NA NA NA NA NA 0
1810007D17Rik 0.0631026040535219 -1.28123307419739 5.26764854491342 -0.243226757304183 0.807829739808578 NA 0
1810008I18Rik 0 NA NA NA NA NA 0
1810009A15Rik 303.617068491205 -1.02750239766777 0.219842402910457 -4.67381353217049 2.95657787009574e-06 5.9379024272099e-05 0
1810009J06Rik 0 NA NA NA NA NA 0
1810010D01Rik 0 NA NA NA NA NA 0
1810010H24Rik 0.42691943819998 -0.30592306049129 5.20550004239257 -0.0587691975794664 0.953135942810649 NA 0
1810011H11Rik 0 NA NA NA NA NA 0
1810011O10Rik 0.168398399052559 0.642266901402097 5.26764854491342 0.121926680553183 0.902957085240829 NA 0
1810012K16Rik 0 NA NA NA NA NA 0
1810013A23Rik 0 NA NA NA NA NA 0
1810013L24Rik 7.05743811610628 0.488583091196263 0.632762041112257 0.772143490683228 0.440029446187151 0.769060473516282 0
1810014B01Rik 4.19865907103713 -1.31415766645106 0.908859582014114 -1.44594136702478 0.148193647947217 0.435178641540331 0
1810018F18Rik 0 NA NA NA NA NA 0
1810019D21Rik 2.52902621913154 2.90520332106539 1.28301539394076 2.26435577841519 0.0235522414931079 NA 0
1810020O05Rik 0 NA NA NA NA NA 0
1810021B22Rik 0 NA NA NA NA NA 0
1810022K09Rik 574.46728411122 -1.00686016472705 0.227653711674069 -4.42277069555787 9.74431452916622e-06 0.000165146207949698 0
1810024B03Rik 0 NA NA NA NA NA 0
1810026B05Rik 1.30964298701841 0.680877854933504 1.64603794346902 0.413646512606238 0.679133004175777 NA 0
1810026J23Rik 12.2597836005215 0.250340902279917 0.453577622670751 0.551925160694353 0.580999629153344 0.856378050213416 0
1810030O07Rik 14.1082473172215 0.0736346008294135 0.423670035313539 0.173801767158066 0.862021255541114 0.965986238090486 0
1810032O08Rik 43.3975245003197 -1.20935807691403 0.243829722866392 -4.9598468254697 7.0548785684685e-07 1.6578964635901e-05 0
1810034E14Rik 0 NA NA NA NA NA 0
1810037I17Rik 126.962182762639 -1.15432119936236 0.211267946895866 -5.46377818463548 4.66105904561576e-08 1.42615893885653e-06 0
1810041H14Rik 1.74576377840548 -1.30628567523282 1.64825287379743 -0.792527467113256 0.428053182640415 NA 0
1810041L15Rik 0.953533314199773 1.78967376929829 3.25894933425478 0.549156671595674 0.582897936263348 NA 0
1810043G02Rik 4.47767541089436 0.150105437713472 0.787186319944508 0.190686034437252 0.848771580829306 0.961355328140441 0
1810043H04Rik 36.0275581943828 -0.687009053702423 0.255203601876079 -2.69200375171828 0.00710241463152251 0.0456235900558265 0
1810044D09Rik 3.14766312974206 -0.729750116485906 1.08054237390652 -0.675355390133953 0.499450000461866 NA 0
1810046K07Rik 0 NA NA NA NA NA 0
1810053B23Rik 0 NA NA NA NA NA 0
1810055G02Rik 21.4857842752842 0.326217832369941 0.321191555132455 1.01564884617036 0.309796635496969 0.657830862240653 0
1810058I24Rik 54.6076677059384 0.00224342037891221 0.200419668349229 0.0111936138672931 0.991068974821185 0.998860602124511 0
1810062G17Rik 0 NA NA NA NA NA 0
1810062O18Rik 0 NA NA NA NA NA 0
1810063I02Rik 3.51420049457567 -1.06246753236817 1.20330385144572 -0.882958640156979 0.377258618528621 NA 0
1810064F22Rik 0 NA NA NA NA NA 0
1810065E05Rik 0 NA NA NA NA NA 0
2010001A14Rik 1.32282696005081 -1.05666720910883 1.68464048500777 -0.62723602959355 0.53050452903507 NA 0
2010001E11Rik 0 NA NA NA NA NA 0
2010003K11Rik 0 NA NA NA NA NA 0
2010005H15Rik 0 NA NA NA NA NA 0
2010009K17Rik 0 NA NA NA NA NA 0
2010010A06Rik 0 NA NA NA NA NA 0
2010012O05Rik 2.3967273530054 0.0369349844192567 1.14447347909771 0.0322724686013484 0.97425476463779 NA 0
2010016I18Rik 0 NA NA NA NA NA 0
2010106C02Rik 0 NA NA NA NA NA 0
2010106E10Rik 0 NA NA NA NA NA 0
2010107E04Rik 641.362409604227 -1.05084568159646 0.197744072750754 -5.31417031609842 1.07144372165161e-07 3.03398256336007e-06 0
2010107G12Rik 0.196403663891354 1.51675953757814 5.23619302658022 0.289668377364755 0.772069950777155 NA 0
2010107G23Rik 5.18778473755901 -0.737271116030238 0.768627761112541 -0.959204381276944 0.337455793750448 0.684430556263401 0
2010109A12Rik 0 NA NA NA NA NA 0
2010109I03Rik 0 NA NA NA NA NA 0
2010111I01Rik 12.5303773256291 -0.102008936257568 0.469068209445134 -0.217471434225388 0.827840966476054 0.958021821592671 0
2010204K13Rik 92.0203828644711 -0.8406843080537 0.172053188496865 -4.88618848274943 1.0280678378204e-06 2.31454877660405e-05 0
2010300C02Rik 0.174270828779731 0 5.26764854487539 0 1 NA 0
2010308F09Rik 0 NA NA NA NA NA 0
2010310C07Rik 0 NA NA NA NA NA 0
2010315B03Rik 0 NA NA NA NA NA 0
2010320M18Rik 9.54651821810368 -0.467999303962037 0.549066410219389 -0.852354642810947 0.394017286409304 0.734843448042552 0
2200002D01Rik 17.9257019034152 0.23666623749299 0.368279929847484 0.642625943778692 0.520466844637414 0.820196513486258 0
2200002J24Rik 0.174887658860045 -1.28120748032829 5.26764854489496 -0.243221898615454 0.807833503492346 NA 0
2210010C04Rik 0 NA NA NA NA NA 0
2210011C24Rik 4.94928820201781 1.48341648991525 0.804685836523954 1.84347284689792 0.065260002647726 0.247315338379869 0
2210013O21Rik 15.4009906892723 0.275542032359881 0.385621843764609 0.714539481658817 0.47489365146204 0.793156876948659 0
2210015D19Rik 3.09792503800675 -0.678851160743917 1.04773448798092 -0.647922893186543 0.517034822956427 NA 0
2210016F16Rik 8.70057800266927 -0.145769864976469 0.570779994603165 -0.255387130513949 0.798424109674592 0.948902635400124 0
2210016L21Rik 40.7932698356335 -0.4119846494046 0.238364725064015 -1.72837926960022 0.0839202496318513 0.295780763874457 0
2210018M11Rik 11.6156566301652 -0.150731841860178 0.480213622529445 -0.313884976994662 0.753608400804915 0.938716038051806 0
2210019I11Rik 0 NA NA NA NA NA 0
2210039B01Rik 0 NA NA NA NA NA 0
2210404E10Rik 0 NA NA NA NA NA 0
2210404O09Rik 3.33190448649171 -0.781398342968693 0.980303185040958 -0.797098647533258 0.425393741780074 NA 0
2210406O10Rik 0 NA NA NA NA NA 0
2210407C18Rik 0 NA NA NA NA NA 0
2210408F21Rik 0 NA NA NA NA NA 0
2210408I21Rik 2.18805684726511 -0.734659744844921 1.23604194238089 -0.594364737680181 0.552268187996315 NA 0
2210409D07Rik 0 NA NA NA NA NA 0
2210409E12Rik 29.8260470226035 -2.12960062855806 0.360441791992414 -5.90830662778104 3.45642220828996e-09 1.45233445599944e-07 0
2210414B05Rik 0 NA NA NA NA NA 0
2210416O15Rik 0 NA NA NA NA NA 0
2210417A02Rik 0.107090080612343 0 5.26764854489578 0 1 NA 0
2210420H20Rik 0 NA NA NA NA NA 0
2300002M23Rik 0 NA NA NA NA NA 0
2300003K06Rik 0 NA NA NA NA NA 0
2300005B03Rik 0 NA NA NA NA NA 0
2300009A05Rik 2.44204466916272 -0.548440252050122 1.21383009564263 -0.451826210289971 0.651394186129795 NA 0
2310001H17Rik 0 NA NA NA NA NA 0
2310001K24Rik 0 NA NA NA NA NA 0
2310002D06Rik 0 NA NA NA NA NA 0
2310002F09Rik 0 NA NA NA NA NA 0
2310002L09Rik 0 NA NA NA NA NA 0
2310003N18Rik 0 NA NA NA NA NA 0
2310005A03Rik 0 NA NA NA NA NA 0
2310005E17Rik 0 NA NA NA NA NA 0
2310007B03Rik 1.85258531570013 1.79903627180841 1.47808112108912 1.21714312302615 0.223549765924849 NA 0
2310008N11Rik 0 NA NA NA NA NA 0
2310009A05Rik 22.7951015045306 -0.394360482781033 0.359096519569773 -1.09820190753592 0.272116333477067 0.612933974467367 0
2310009B15Rik 37.4916462703202 -0.606287170058809 0.241797367675208 -2.50741840528718 0.0121616656661973 0.0689186249498989 0
2310010G23Rik 3.25181912090538 -0.319523250054595 0.993967661442302 -0.32146242020686 0.74785998650613 NA 0
2310010J17Rik 7.70043436427251 -0.795593751467162 0.62333100892694 -1.27635837151239 0.201828864686276 0.516931345002658 0
2310011J03Rik 23.1579815360085 -0.235596925221048 0.310381789405441 -0.759055245065604 0.44781950993911 0.775664934725853 0
2310015A10Rik 0.275266867583979 0 5.26764854487539 0 1 NA 0
2310015D24Rik 0 NA NA NA NA NA 0
2310016D03Rik 0 NA NA NA NA NA 0
2310020H05Rik 0 NA NA NA NA NA 0
2310022A10Rik 31.7696719910566 0.0242595613905716 0.264217153526579 0.0918167540099973 0.926843632515922 0.9823271232454 0
2310022B05Rik 19.7098743219499 0.629409277247465 0.317087895394384 1.98496784768345 0.0471480488134492 0.19565476534474 0
2310030A07Rik 0 NA NA NA NA NA 0
2310030G06Rik 4.54120305258563 1.5557400443589 0.807556664500325 1.92647787176831 0.0540447322710864 0.216511365926083 1
2310033P09Rik 20.1746110829422 -0.144353796578987 0.330428581043579 -0.436868372956966 0.662206809765012 0.898645883529897 0
2310034C09Rik 0 NA NA NA NA NA 0
2310034G01Rik 0.695103050884897 -1.24603730011028 3.04785939834625 -0.408823747180193 0.682669011370473 NA 0
2310034O05Rik 0 NA NA NA NA NA 0
2310035C23Rik 13.900686902329 0.417262661764651 0.418529882989515 0.996972208493661 0.318777999940283 0.667896237430857 0
2310036O22Rik 182.942400606718 -0.0345414448653075 0.214798525284273 -0.160808575475991 0.872244170890312 0.970220668921923 0
2310039H08Rik 5.90584497431494 -0.49383526317315 0.723493576735957 -0.6825703490017 0.494878375650087 0.802429078951084 0
2310039L15Rik 0 NA NA NA NA NA 0
2310040G24Rik 5.81776213725318 -1.90515358104448 0.857478883634069 -2.22180816041822 0.0262962730104899 0.125839207128687 0
2310043L19Rik 0 NA NA NA NA NA 0
2310043O21Rik 0 NA NA NA NA NA 0
2310045N01Rik 36.2924261342504 0.182976584676908 0.232456539243068 0.787143202220604 0.431198041640608 0.762245782023859 0
2310045n01rik-mef2b 1.80774793127727 1.16147626428466 1.41254831996523 0.822255952499552 0.410931240083234 NA 0
2310047M10Rik 2.13902551536207 0.411861353925802 1.21148157292057 0.339965017324127 0.733882872639585 NA 0
2310050C09Rik 0 NA NA NA NA NA 0
2310057J18Rik 0 NA NA NA NA NA 0
2310057M21Rik 7.20942816548732 -0.0221323918134656 0.60274764977057 -0.0367191673362644 0.970708925623889 0.992033622936407 0
2310057N15Rik 0 NA NA NA NA NA 0
2310061I04Rik 32.431950153184 -0.218611681435269 0.265799463933436 -0.822468481313478 0.410810317998186 0.745121684219832 0
2310061N02Rik 0 NA NA NA NA NA 0
2310065F04Rik 0 NA NA NA NA NA 0
2310067B10Rik 8.47951387482622 0.0491258669302006 0.566014946944979 0.0867925258782538 0.930836428690622 0.983244503799942 0
2310068J16Rik 1.99277678844477 -0.534876525490306 1.30171730478045 -0.410900679837332 0.681145363915096 NA 0
2310069B03Rik 0 NA NA NA NA NA 0
2310069G16Rik 0.713519133512599 1.26528279792766 4.43646189203267 0.285200871487243 0.775490252726501 NA 0
2310075C17Rik 0 NA NA NA NA NA 0
2310079G19Rik 0 NA NA NA NA NA 0
2310081J21Rik 0 NA NA NA NA NA 0
2400006E01Rik 5.40748360093323 -0.86448673524224 0.793908744823833 -1.08889937398796 0.276198262347861 0.618224539417322 0
2410002F23Rik 50.9126444914174 -0.297281828211528 0.204016519340117 -1.45714586825162 0.145076119281524 0.42972275704077 0
2410003L11Rik 47.2578977697849 -0.451166519580358 0.20769984187296 -2.17220444422059 0.0298402456239093 0.138324026232234 0
2410004B18Rik 39.3565172622208 -0.590801959755642 0.233950745396167 -2.52532625512772 0.011559092270908 0.0664957749691732 0
2410004I01Rik 0.908928998132614 -1.80086771122496 2.21741954423517 -0.812145683439494 0.416708042358725 NA 0
2410004P03Rik 0.175817047631166 -2.14215890664518 5.23714529000303 -0.409031788889696 0.682516332585145 NA 0
2410006H16Rik 329.91995089144 -1.10179865697458 0.198815898581364 -5.54180357223129 2.99372021228547e-08 9.89012351290542e-07 0
2410012E07Rik 0 NA NA NA NA NA 0
2410015M20Rik 93.6284526530195 -1.075037646947 0.187941029280442 -5.7200795965784 1.06474161832843e-08 4.14885216919599e-07 0
2410016O06Rik 16.1146735429442 -0.0934925108436133 0.393142241236403 -0.237808357986632 0.812029735880485 0.95329574368722 0
2410017I17Rik 0.733888356083883 -2.76296453889862 2.71223743883458 -1.01870304544053 0.308343966340163 NA 0
2410018L13Rik 0.935568077912639 -0.319547077971966 1.96536667636015 -0.162589038379223 0.870842018251142 NA 0
2410021H03Rik 0.0509043972398326 0 5.26764854491342 0 1 NA 0
2410089E03Rik 5.11281184503579 0.371744735861274 0.745373054780984 0.49873648299576 0.617965039360052 0.875668485702104 0
2410124H12Rik 1.18590021861045 -0.883471465799679 1.93844912136191 -0.455762008950213 0.648561126093615 NA 0
2410127L17Rik 51.7437611443902 -0.339333216600304 0.201666294191753 -1.68264715707847 0.0924434169909026 0.316166195094917 0
2410131K14Rik 7.37864389686082 0.200811154649271 0.584339610925437 0.343654872773798 0.73110585263816 0.927567894901205 0
2410137M14Rik 0.902804464585239 -1.19213340983428 2.38990562877862 -0.498820286240142 0.617905994917073 NA 0
2410141K09Rik 16.8052181098551 -0.767908194932591 0.430360772137483 -1.78433594474376 0.0743690927913959 0.270805666162919 0
2500002B13Rik 35.0108761153806 -1.89427011940467 0.516587738258765 -3.66688943448326 0.000245518889609545 0.00274007495160323 0
2500004C02Rik 0.436126382884537 1.57795107249833 5.23200170676624 0.301596054614748 0.762960015989616 NA 0
2510002D24Rik 5.73917415432029 -0.0933925965816339 0.69000918841162 -0.135349786858086 0.892335322983857 0.976397401615954 0
2510003B16Rik 1.19130889759499 -1.60947133364597 1.87812014719347 -0.856958664785665 0.39146772926511 NA 0
2510009E07Rik 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
2510039O18Rik 18.0387743258795 0.408953238354942 0.355170061987663 1.15142936334861 0.24955563955601 0.584383353008741 0
2610001J05Rik 13.8333649967002 -0.107129878726267 0.410605019148942 -0.260907377479979 0.794163935440809 0.948262725017424 0
2610002M06Rik 2.62688460846834 0.417714252794925 1.03087013249811 0.405205505161623 0.685326458714476 NA 0
2610005L07Rik 13.8541124242426 -0.123214576046693 0.426390853176521 -0.288970964383431 0.772603597173644 0.943095632578285 0
2610008E11Rik 2.94545475913448 0.528707439979493 0.963624467407116 0.548665437483254 0.583235069356975 NA 0
2610015P09Rik 3.66642083900909 -0.491643874172645 0.964359176712802 -0.509814067252934 0.610181729433073 NA 0
2610016A17Rik 0 NA NA NA NA NA 0
2610020C07Rik 1.03031954452472 0.412292872792822 1.84184542817796 0.223847705396583 0.822875808159521 NA 0
2610020H08Rik 1.43876445198035 0.265452743510295 1.54396156046937 0.171929632386441 0.863492850177449 NA 0
2610027K06Rik 0 NA NA NA NA NA 0
2610028E06Rik 0 NA NA NA NA NA 0
2610028H24Rik 0 NA NA NA NA NA 0
2610035D17Rik 0.114735062716363 0 5.26764854489508 0 1 NA 0
2610035F20Rik 1.89466077346584 0.573039540500611 1.30306038398654 0.439764378951858 0.660107769367127 NA 0
2610037D02Rik 0 NA NA NA NA NA 0
2610042L04Rik 0.877932421680625 0.102637799655598 2.14691726823508 0.0478070586017383 0.961870011039888 NA 0
2610044O15Rik8 3.64404518234853 -0.467516114066407 0.942115379945224 -0.496240825718809 0.619724510198076 NA 0
2610100L16Rik 0 NA NA NA NA NA 0
2610203C22Rik 0 NA NA NA NA NA 0
2610206C17Rik 0 NA NA NA NA NA 0
2610301B20Rik 7.83829103736789 0.326723995759266 0.567388474079682 0.575838267228146 0.564724505231113 0.849399218637816 0
2610305D13Rik 55.8444374878835 -1.19734771760888 0.243409672292434 -4.91906384135128 8.69591062449637e-07 1.99721191622564e-05 0
2610306M01Rik 1.3806731243937 0.265445826381367 1.57326765919622 0.168722610440606 0.866014833188501 NA 0
2610307P16Rik 0.3813242138043 -0.31972299548423 5.13428944290434 -0.0622721019217355 0.950346144787965 NA 0
2610316D01Rik 0 NA NA NA NA NA 0
2610318N02Rik 28.2014545230693 -0.52526701760165 0.332146411100762 -1.58143216378846 0.113779258129441 0.365379636652467 0
2610507B11Rik 58.9308000274281 -0.0951380535639017 0.195543770590601 -0.486530730570225 0.62659092259712 0.88001526076255 0
2610507I01Rik 0 NA NA NA NA NA 0
2610524H06Rik 15.0653034850029 -0.253908979665952 0.42076400074157 -0.603447488897466 0.546211038429596 0.838579242270358 0
2610528A11Rik 0 NA NA NA NA NA 0
2610528J11Rik 13.4997159661268 -0.9689100326958 0.456622015570366 -2.1219082734886 0.0338454415482392 0.152849299671543 0
2700029M09Rik 65.8660580059504 -0.170377403564839 0.180554098332949 -0.943636312539721 0.345355529365305 0.69116587286059 0
2700038G22Rik 9.25765770924094 -0.114994868069004 0.537805873805965 -0.213822261283991 0.830685664409349 0.958128273428488 0
2700046A07Rik 0 NA NA NA NA NA 0
2700046G09Rik 0 NA NA NA NA NA 0
2700049A03Rik 9.46672717674699 -0.155986605295212 0.545487047349081 -0.285958403693111 0.774909980811197 0.943986893857421 0
2700054A10Rik 0 NA NA NA NA NA 0
2700060E02Rik 239.704822749676 -0.65305296384141 0.254267298565815 -2.5683718178662 0.0102177493454212 0.0600292774043494 0
2700062C07Rik 22.3279502101667 -0.680900894856157 0.340646240734723 -1.99885045960746 0.045624536264049 0.19109073112338 0
2700069I18Rik 0 NA NA NA NA NA 0
2700070H01Rik 0 NA NA NA NA NA 0
2700081O15Rik 3.65654256031132 0.359516345528981 0.880542165097128 0.408289755765784 0.683060959335544 NA 0
2700089I24Rik 0 NA NA NA NA NA 0
2700094K13Rik 496.896806520934 -0.978686749554007 0.151258744005159 -6.47028213800736 9.78200962457742e-11 6.19391414978451e-09 0
2700097O09Rik 17.081759156938 -0.558194199831274 0.394645190961031 -1.41442037712907 0.157238510558672 0.449853118505258 0
2700099C18Rik 5.33628233533969 -0.902763286062349 0.793211514566389 -1.1381116757437 0.255073853336873 0.591947924338409 0
2810001G20Rik 5.4369832898851 -0.868197319957413 0.740478635524303 -1.17248125510424 0.241003893595092 0.573004824458944 0
2810002D19Rik 2.02848118553996 -0.0650199031427809 1.33350739601001 -0.0487585620727167 0.961111705546927 NA 0
2810004N23Rik 158.02416275664 -0.459302185023692 0.145880482795656 -3.14848275945909 0.00164120404118029 0.0137415045431422 0
2810006K23Rik 10.5510900611672 -0.686525418920234 0.527132856914934 -1.30237645010055 0.192787728974572 0.503634687275551 0
2810013P06Rik 1.84145690549897 -0.318701007848413 1.40138590287759 -0.227418448547252 0.820098376214433 NA 0
2810021J22Rik 1.98844017420557 -0.10469839026519 1.27898648232597 -0.0818604353619007 0.93475769681003 NA 0
2810025M15Rik 119.702378629889 -0.559552800340072 0.1420430511752 -3.93931836658384 8.1713437870586e-05 0.00107203327554533 0
2810029C07Rik 0.04516668528702 0.642240212980659 5.26764854491342 0.121921614075947 0.902961097769562 NA 0
2810032G03Rik 0 NA NA NA NA NA 0
2810047C21Rik1 0.835472049124567 -0.916386305457664 2.29340589630487 -0.39957440893221 0.689470008417473 NA 0
2810049E08Rik 0 NA NA NA NA NA 0
2810403A07Rik 12.46198346001 0.236330196007804 0.441340554551828 0.535482618967098 0.592316173275441 0.862535206878511 0
2810403D21Rik 0 NA NA NA NA NA 0
2810404M03Rik 0 NA NA NA NA NA 0
2810405F15Rik 0 NA NA NA NA NA 0
2810408A11Rik 2.579451199619 -1.13001991150518 1.257372077808 -0.898715608092051 0.368804161197073 NA 0
2810408I11Rik 19.0302747881556 -0.482616044598524 0.355939365915326 -1.35589398311546 0.175132902208422 0.476959917065829 0
2810410L24Rik 0.221717175769988 0.64227898033468 5.26764854489544 0.121928973594313 0.902955269207939 NA 0
2810417H13Rik 66.3317383755709 -0.365769633671384 0.190055438724076 -1.92454178700148 0.0542867081555244 0.217175988124428 0
2810428I15Rik 114.350125962722 -0.350411084657171 0.13998561014004 -2.50319360901899 0.0123078195104802 0.0696170584966241 0
2810429I04Rik 5.33116840646337 -0.676961344885589 0.739134070603161 -0.915884373092373 0.359727543854286 0.704920641492236 0
2810433D01Rik 0 NA NA NA NA NA 0
2810442N19Rik 0 NA NA NA NA NA 0
2810454H06Rik 0 NA NA NA NA NA 0
2810459M11Rik 0.04516668528702 0.642240212980659 5.26764854491342 0.121921614075947 0.902961097769562 NA 0
2810468N07Rik 0.578554915804141 2.12410384254052 3.46336028740469 0.613307212150384 0.539673225492624 NA 0
